totalRequestTime,loadSeconds,evalTokensPerSecond,modelName,promptTokenCount,outputTokenCount,timestamp
5.105176,0.168726,18.70819,anatomy-tutor-fast,538,91,6/26/2026 17:43
6.96248,0.1528413,18.76541,anatomy-tutor-fast,631,98,6/26/2026 17:43
7.383613,0.1515887,19.19632,anatomy-tutor-fast,561,112,6/26/2026 17:43
4.12197,0.142867,19.4796,anatomy-tutor-fast,538,55,6/26/2026 17:43
5.53051,0.1505259,20.11458,anatomy-tutor-fast,477,89,6/26/2026 17:44
4.900111,0.1420336,20.15893,anatomy-tutor-fast,515,73,6/26/2026 17:44
5.885125,0.1439403,20.08972,anatomy-tutor-fast,585,88,6/26/2026 17:44
5.86926,0.1451099,20.09492,anatomy-tutor-fast,497,92,6/26/2026 17:44
5.07556,0.1443767,20.07389,anatomy-tutor-fast,519,76,6/26/2026 17:44
5.804207,0.147455,20.09113,anatomy-tutor-fast,497,91,6/26/2026 17:44
4.725816,0.1443095,20.12373,anatomy-tutor-fast,470,73,6/26/2026 17:44
4.703819,0.1504367,20.21026,anatomy-tutor-fast,454,73,6/26/2026 17:44
5.61929,0.1458295,20.14103,anatomy-tutor-fast,584,83,6/26/2026 17:44
5.523376,0.1458208,20.11845,anatomy-tutor-fast,531,85,6/26/2026 17:44
7.076905,0.1501326,20.00906,anatomy-tutor-fast,699,103,6/26/2026 17:45
4.816592,0.1430479,20.12025,anatomy-tutor-fast,550,70,6/26/2026 17:45
4.277595,0.1443047,20.24771,anatomy-tutor-fast,473,64,6/26/2026 17:45
6.247173,0.1440777,20.10328,anatomy-tutor-fast,617,92,6/26/2026 17:45
4.930956,0.1417799,20.14788,anatomy-tutor-fast,636,65,6/26/2026 17:45
5.577625,0.1521545,20.16721,anatomy-tutor-fast,421,94,6/26/2026 17:45
7.435931,0.1589343,19.21932,anatomy-tutor-fast,568,114,6/26/2026 17:45
12.73048,0.1531884,19.89989,anatomy-tutor-fast,686,215,6/26/2026 17:45
5.999432,0.150939,20.11782,anatomy-tutor-fast,624,86,6/26/2026 17:45
6.999263,0.1570762,19.96577,anatomy-tutor-fast,756,97,6/26/2026 17:46
4.60347,0.1479678,20.13988,anatomy-tutor-fast,515,66,6/26/2026 17:46
6.44861,0.1459022,20.12789,anatomy-tutor-fast,411,112,6/26/2026 17:46
5.346763,0.1502123,20.17331,anatomy-tutor-fast,630,74,6/26/2026 17:46
4.79252,0.1445798,20.25161,anatomy-tutor-fast,375,79,6/26/2026 17:46
5.482316,0.1474597,20.11898,anatomy-tutor-fast,540,86,6/26/2026 17:46
5.069891,0.1463452,20.15404,anatomy-tutor-fast,534,76,6/26/2026 17:46
5.942271,0.1456694,20.09702,anatomy-tutor-fast,592,89,6/26/2026 17:46
6.113163,0.1422499,20.07158,anatomy-tutor-fast,593,92,6/26/2026 17:46
6.791866,0.1406636,20.05732,anatomy-tutor-fast,576,106,6/26/2026 17:46
5.441283,0.1583869,20.16521,anatomy-tutor-fast,530,83,6/26/2026 17:47
4.754159,0.1534338,20.20514,anatomy-tutor-fast,603,65,6/26/2026 17:47
5.030082,0.1486273,20.17793,anatomy-tutor-fast,447,79,6/26/2026 17:47
5.743681,0.152111,20.11944,anatomy-tutor-fast,480,93,6/26/2026 17:47
5.163222,0.152569,20.13522,anatomy-tutor-fast,491,78,6/26/2026 17:47
5.502538,0.1482993,20.13712,anatomy-tutor-fast,489,85,6/26/2026 17:47
6.273036,0.1459954,20.05469,anatomy-tutor-fast,494,100,6/26/2026 17:47
5.325922,0.1464301,20.16037,anatomy-tutor-fast,558,77,6/26/2026 17:47
5.541099,0.1441187,20.12544,anatomy-tutor-fast,683,73,6/26/2026 17:47
5.312279,0.1487974,20.17215,anatomy-tutor-fast,586,76,6/26/2026 17:47
6.077771,0.1476775,20.11791,anatomy-tutor-fast,510,96,6/26/2026 17:47
6.943091,0.149589,19.98254,anatomy-tutor-fast,496,113,6/26/2026 17:48
6.265285,0.1582534,19.75659,anatomy-tutor-fast,784,80,6/26/2026 17:48
6.298179,0.1558014,19.84195,anatomy-tutor-fast,648,90,6/26/2026 17:48
5.615896,0.1489348,20.0817,anatomy-tutor-fast,763,70,6/26/2026 17:48
6.760717,0.1480714,20.08968,anatomy-tutor-fast,515,109,6/26/2026 17:48
6.086707,0.1491932,20.09398,anatomy-tutor-fast,541,96,6/26/2026 17:48
6.05452,0.1393944,20.1278,anatomy-tutor-fast,608,91,6/26/2026 17:48
5.136104,0.140426,20.16047,anatomy-tutor-fast,536,77,6/26/2026 17:48
6.842283,0.1442419,20.09855,anatomy-tutor-fast,586,107,6/26/2026 17:48
5.987411,0.1578614,20.12448,anatomy-tutor-fast,509,94,6/26/2026 17:49
6.281009,0.1407448,20.09066,anatomy-tutor-fast,549,100,6/26/2026 17:49
5.675779,0.1446416,20.13339,anatomy-tutor-fast,649,80,6/26/2026 17:49
5.852791,0.1687232,20.11928,anatomy-tutor-fast,504,91,6/26/2026 17:49
6.126944,0.1425431,20.02716,anatomy-tutor-fast,610,92,6/26/2026 17:49
5.339344,0.1465489,20.15588,anatomy-tutor-fast,453,85,6/26/2026 17:49
5.255611,0.1502346,20.1127,anatomy-tutor-fast,500,80,6/26/2026 17:49
4.242513,0.1418396,20.25355,anatomy-tutor-fast,413,68,6/26/2026 17:49
5.731903,0.1432466,20.11995,anatomy-tutor-fast,615,85,6/26/2026 17:49
3.711527,0.1404648,20.37857,anatomy-tutor-fast,637,41,6/26/2026 17:49
5.234118,0.1442634,20.1608,anatomy-tutor-fast,475,83,6/26/2026 17:49
4.873547,0.1443068,20.14018,anatomy-tutor-fast,535,72,6/26/2026 17:50
5.517776,0.1379348,20.0892,anatomy-tutor-fast,521,85,6/26/2026 17:50
6.974621,0.1360662,20.07101,anatomy-tutor-fast,555,110,6/26/2026 17:50
4.662533,0.152299,20.21541,anatomy-tutor-fast,604,63,6/26/2026 17:50
4.995271,0.1593177,20.17405,anatomy-tutor-fast,508,74,6/26/2026 17:50
4.071316,0.1488629,20.25748,anatomy-tutor-fast,448,60,6/26/2026 17:50
4.51133,0.1435175,20.20656,anatomy-tutor-fast,535,65,6/26/2026 17:50
5.178952,0.1452382,20.15232,anatomy-tutor-fast,551,78,6/26/2026 17:50
5.436791,0.1431241,20.13965,anatomy-tutor-fast,549,83,6/26/2026 17:50
5.718958,0.1495439,20.16397,anatomy-tutor-fast,447,93,6/26/2026 17:50
4.729079,0.142849,20.1572,anatomy-tutor-fast,481,73,6/26/2026 17:50
9.799706,0.1465846,19.94652,anatomy-tutor-fast,729,157,6/26/2026 17:51
5.152506,0.1472225,20.10672,anatomy-tutor-fast,508,77,6/26/2026 17:51
6.252473,0.1455655,20.10485,anatomy-tutor-fast,612,95,6/26/2026 17:51
5.717508,0.1490676,20.10188,anatomy-tutor-fast,607,84,6/26/2026 17:51
4.897218,0.1449284,20.20435,anatomy-tutor-fast,590,68,6/26/2026 17:51
6.272441,0.1429176,20.08555,anatomy-tutor-fast,555,96,6/26/2026 17:51
7.874969,0.1503599,20.00928,anatomy-tutor-fast,590,127,6/26/2026 17:51
6.576848,0.1439273,20.05531,anatomy-tutor-fast,617,98,6/26/2026 17:51
